player_name,teams_played_for,league,games,minutes_played,goals,npg,assists,xG,xA,npxG,xG90,xA90,npxG90,position_x,shots,key_passes,yellow_cards,red_cards,xGBuildup,xGChain,player_id,first_name,last_name,last_season,current_club_id,player_code,market_value_in_eur,height_in_cm,date_of_birth
Stephan Lichtsteiner,Juventus,Serie_A,32,2448,3,3,5,2.075416406616569,3.6611581705510616,2.075416406616569,0.0763020737726679,0.1346014033290831,0.0763020737726679,D M S,21,24,8,1,7.652455508708954,10.487205788493156,2865,Stephan,Lichtsteiner,2019,167,stephan-lichtsteiner,800000.0,182.0,1984-01-16 00:00:00
Jonathan de Guzmán,Napoli,Serie_A,23,1179,3,3,1,3.772478202357888,2.9352040328085423,3.772478202357888,0.2879754352944952,0.2240613765502704,0.2879754352944952,M S,25,23,1,0,1.7837876453995705,7.428111640736461,31067,Jonathan,de Guzmán,2024,468,jonathan-de-guzman,100000.0,173.0,1987-09-13 00:00:00
Omar El Kaddouri,Torino,Serie_A,32,2304,3,3,4,3.635398198850453,5.470434523187578,2.8740993039682508,0.1420077421425958,0.2136888485620147,0.1122695040612598,F M S,40,71,9,1,5.569196978583932,11.094203141517935,73097,Omar,El Kaddouri,2022,1091,omar-el-kaddouri,600000.0,185.0,1990-08-21 00:00:00
Panagiotis Tachtsidis,Verona,Serie_A,34,2978,3,3,2,1.7322641885839405,2.812924179248512,1.7322641885839405,0.0523518391445784,0.0850111404071074,0.0523518391445784,M,45,40,9,0,6.963136435952038,8.561685305088758,62415,Panagiotis,Tachtsidis,2019,1005,panagiotis-tachtsidis,800000.0,191.0,1991-02-15 00:00:00
Saphir Taïder,Sassuolo,Serie_A,27,1682,3,3,3,2.8775843884795904,2.837092876434326,2.8775843884795904,0.1539730053288722,0.1518063964798391,0.1539730053288722,M S,37,19,6,0,3.3238166626542807,7.86535676382482,144779,Saphir,Taïder,2017,1025,saphir-taider,400000.0,180.0,1992-02-29 00:00:00
Bruno Peres,Torino,Serie_A,34,2593,3,3,3,2.095815042965114,2.2254203483462334,2.095815042965114,0.0727432911171848,0.0772417398191905,0.0727432911171848,M S,40,27,8,0,6.985321732237935,10.175182972103356,148751,Bruno,Peres,2022,449,bruno-peres,1000000.0,178.0,1990-03-01 00:00:00
Lucas Biglia,Lazio,Serie_A,27,2331,3,2,2,2.7861200869083405,2.8101687878370285,1.26352246850729,0.1075722041277351,0.108500725399113,0.0487846512937177,M,31,41,6,0,9.21994704194367,9.951664233580232,26721,Lucas,Biglia,2022,6890,lucas-biglia,250000.0,178.0,1986-01-30 00:00:00
Carlos Carbonero,Cesena,Serie_A,22,1398,3,3,2,1.884507417678833,1.500954519957304,1.884507417678833,0.1213202200222424,0.0966279733878092,0.1213202200222424,M S,27,20,7,0,1.8529939465224745,4.304596183821559,136605,Carlos,Carbonero,2016,1038,carlos-carbonero,300000.0,180.0,1990-07-25 00:00:00
Nigel de Jong,AC Milan,Serie_A,29,2598,3,3,0,1.6529960446059704,0.3058893606066704,1.6529960446059704,0.0572631424228396,0.0105966291203234,0.0572631424228396,M,17,9,11,0,4.703667802736163,5.726970104500651,4672,Nigel,de Jong,2017,39,nigel-de-jong,400000.0,174.0,1984-11-30 00:00:00
Antonio Nocerino,"Parma,Torino",Serie_A,25,1917,3,2,1,4.661524835042656,1.414945495314896,3.900225999765098,0.2188509312226599,0.0664293659772251,0.183109201866906,M S,29,22,2,0,1.6115537090227008,4.721211010590196,22203,Antonio,Nocerino,2015,5,antonio-nocerino,100000.0,175.0,1985-04-09 00:00:00
Paolo De Ceglie,"Juventus,Parma",Serie_A,13,872,3,3,0,1.7365923840552568,0.5852350946515799,1.7365923840552568,0.1792354524827673,0.0604027047232135,0.1792354524827673,D F M S,8,5,3,0,0.6530677508562803,2.7761873956769705,44709,Paolo,De Ceglie,2016,506,paolo-de-ceglie,400000.0,184.0,1986-09-17 00:00:00
Richmond Boakye,Atalanta,Serie_A,19,774,3,3,0,2.0661533921957016,0.1529366942122578,2.0661533921957016,0.2402503944413606,0.017783336536309,0.2402503944413606,F M S,16,5,3,1,0.8581385733559728,3.0392551496624947,119213,Richmond,Boakye,2022,3999,richmond-boakye,400000.0,186.0,1993-01-28 00:00:00
Matteo Darmian,Torino,Serie_A,33,2574,2,2,1,2.2068068217486143,3.3473622193560004,2.2068068217486143,0.0771610776835179,0.1170406370404196,0.0771610776835179,D M S,29,39,2,0,5.568090185523033,9.603788582608104,54906,Matteo,Darmian,2024,46,matteo-darmian,4000000.0,183.0,1989-12-02 00:00:00
Seydou Doumbia,Roma,Serie_A,13,539,2,2,0,0.8845066111534834,0.1147700734436512,0.8845066111534834,0.1476912708790603,0.0191638341557117,0.1476912708790603,F S,8,4,0,0,0.2633210979402065,1.1745004151016474,75287,Seydou,Doumbia,2018,12321,seydou-doumbia,200000.0,179.0,1987-12-31 00:00:00
Juan Iturbe,Roma,Serie_A,27,1392,2,2,1,3.5707635395228863,1.3323312252759931,3.5707635395228863,0.2308683322967383,0.0861421050824995,0.2308683322967383,F M S,34,16,4,0,1.133373255841434,5.47852654568851,81455,Juan,Iturbe,2022,605,juan-iturbe,1000000.0,173.0,1993-06-04 00:00:00
Víctor Ibarbo,"Cagliari,Roma",Serie_A,23,1630,2,2,3,4.962238106876612,4.883912172168493,4.962238106876612,0.2739886071281565,0.269663862266972,0.2739886071281565,F S,28,33,5,1,5.269107603468001,11.657979644834995,92141,Víctor,Ibarbo,2016,1390,victor-ibarbo,125000.0,188.0,1990-05-19 00:00:00
Alessandro Diamanti,Fiorentina,Serie_A,11,681,2,2,0,3.176369849592448,0.5507885441184044,2.41507101431489,0.4197845616201472,0.0727914375486878,0.3191723807464612,F M S,42,10,4,0,1.2560701025649903,3.482746444642544,23197,Alessandro,Diamanti,2016,458,alessandro-diamanti,200000.0,180.0,1983-05-02 00:00:00
Alessio Romagnoli,Sampdoria,Serie_A,30,2533,2,2,2,1.3117055832408369,0.9844666048884392,1.3117055832408369,0.046606199167657,0.0349790739991944,0.046606199167657,D S,8,4,9,0,3.683395614847541,3.702617146074772,197747,Alessio,Romagnoli,2024,398,alessio-romagnoli,12000000.0,185.0,1995-01-12 00:00:00
Juraj Kucka,Genoa,Serie_A,34,1850,2,2,0,3.681763118132949,1.1276068296283484,3.681763118132949,0.1791128003416029,0.0548565484684061,0.1791128003416029,F M S,43,10,5,0,5.800608633086085,7.57462621666491,74943,Juraj,Kucka,2021,1010,juraj-kucka,1200000.0,186.0,1987-02-26 00:00:00
Silvan Widmer,Udinese,Serie_A,36,3004,2,2,4,1.4486489333212376,4.154398546554148,1.4486489333212376,0.0434015992007028,0.1244660017276542,0.0434015992007028,D M S,24,34,5,0,4.957222515717149,8.806115129962564,168989,Silvan,Widmer,2024,39,silvan-widmer,1500000.0,183.0,1993-03-05 00:00:00
Danilo,Udinese,Serie_A,37,3330,2,2,0,1.3572118720039723,0.2327012596651911,1.3572118720039723,0.0366814019460533,0.0062892232341943,0.0366814019460533,D,16,7,7,0,4.844531357288361,5.127271085977554,32816,,Danilo,2020,1025,danilo,300000.0,185.0,1984-05-10 00:00:00
Danilo,Udinese,Serie_A,37,3330,2,2,0,1.3572118720039723,0.2327012596651911,1.3572118720039723,0.0366814019460533,0.0062892232341943,0.0366814019460533,D,16,7,7,0,4.844531357288361,5.127271085977554,41037,,Danilo,2014,2439,danilo,250000.0,186.0,1986-11-11 00:00:00
Danilo,Udinese,Serie_A,37,3330,2,2,0,1.3572118720039723,0.2327012596651911,1.3572118720039723,0.0366814019460533,0.0062892232341943,0.0366814019460533,D,16,7,7,0,4.844531357288361,5.127271085977554,51232,,Danilo,2018,589,danilo,200000.0,174.0,1990-01-13 00:00:00
Danilo,Udinese,Serie_A,37,3330,2,2,0,1.3572118720039723,0.2327012596651911,1.3572118720039723,0.0366814019460533,0.0062892232341943,0.0366814019460533,D,16,7,7,0,4.844531357288361,5.127271085977554,145707,,Danilo,2023,506,danilo,10000000.0,184.0,1991-07-15 00:00:00
Danilo,Udinese,Serie_A,37,3330,2,2,0,1.3572118720039723,0.2327012596651911,1.3572118720039723,0.0366814019460533,0.0062892232341943,0.0366814019460533,D,16,7,7,0,4.844531357288361,5.127271085977554,187947,,Danilo,2012,1085,danilo,250000.0,181.0,1989-02-12 00:00:00
Danilo,Udinese,Serie_A,37,3330,2,2,0,1.3572118720039723,0.2327012596651911,1.3572118720039723,0.0366814019460533,0.0062892232341943,0.0366814019460533,D,16,7,7,0,4.844531357288361,5.127271085977554,519731,,Danilo,2024,124,danilo,4000000.0,174.0,1999-04-07 00:00:00
Danilo,Udinese,Serie_A,37,3330,2,2,0,1.3572118720039723,0.2327012596651911,1.3572118720039723,0.0366814019460533,0.0062892232341943,0.0366814019460533,D,16,7,7,0,4.844531357288361,5.127271085977554,808509,,Danilo,2024,703,danilo,28000000.0,177.0,2001-04-29 00:00:00
Molla Wagué,Udinese,Serie_A,10,894,2,2,0,1.0469279596582055,0.0457696691155433,1.0469279596582055,0.1053954321803562,0.0046076848102896,0.1053954321803562,D M,5,1,4,0,0.906591858714819,0.9523615278303624,129893,Molla,Wagué,2021,2715,molla-wague,250000.0,191.0,1991-02-21 00:00:00
Daniele Baselli,Atalanta,Serie_A,22,1286,2,2,2,2.2907420806586742,1.3257531942799687,2.2907420806586742,0.1603163197972633,0.0927821053539636,0.1603163197972633,M S,25,12,6,0,0.8662515766918659,4.243394709192216,134883,Daniele,Baselli,2021,1390,daniele-baselli,500000.0,182.0,1992-03-12 00:00:00
Emiliano Moretti,Torino,Serie_A,35,3150,2,2,2,2.358657937496901,1.2403207132592795,2.358657937496901,0.0673902267856257,0.0354377346645508,0.0673902267856257,D,17,10,11,0,7.757864695042372,8.163583789020777,5755,Emiliano,Moretti,2018,416,emiliano-moretti,500000.0,182.0,1981-06-11 00:00:00
Jacopo Sala,Verona,Serie_A,16,1199,2,2,2,0.6323188208043575,2.308067796751857,0.6323188208043575,0.0474634644473662,0.1732494593058107,0.0474634644473662,D F M,7,25,2,2,3.887604543939233,6.186454514041543,96806,Jacopo,Sala,2022,3522,jacopo-sala,250000.0,181.0,1991-12-05 00:00:00
Daniele De Rossi,Roma,Serie_A,26,2155,2,2,0,1.785918950103223,0.4362399270758033,1.785918950103223,0.0745859422316891,0.0182188368616344,0.0745859422316891,M S,18,13,11,1,7.471707748249173,8.457872894592583,5947,Daniele,De Rossi,2018,12,daniele-de-rossi,1000000.0,184.0,1983-07-24 00:00:00
Robin Quaison,Palermo,Serie_A,19,772,2,2,1,2.7064398042857647,2.356516968458891,2.7064398042857647,0.3155175937638845,0.2747234807788862,0.3155175937638845,M S,16,15,2,0,1.269724227488041,5.95801086910069,206542,Robin,Quaison,2024,605,robin-quaison,1500000.0,183.0,1993-10-09 00:00:00
Manuel Pasqual,Fiorentina,Serie_A,20,1398,2,2,3,1.499604081735015,2.5264569697901607,1.499604081735015,0.0965410353048292,0.1626474444070919,0.0965410353048292,D M S,15,32,2,0,3.059734620153904,5.670151919126511,23284,Manuel,Pasqual,2018,749,manuel-pasqual,300000.0,178.0,1982-03-13 00:00:00
José Mauri,Parma,Serie_A,33,2555,2,2,1,1.9064702289178967,0.7450784272514284,1.9064702289178967,0.0671555070851705,0.0262454240519094,0.0671555070851705,M S,40,19,6,0,3.2981354794465005,5.592460354790092,240958,José,Mauri,2018,5,jose-mauri,375000.0,169.0,1996-05-16 00:00:00
Federico Barba,Empoli,Serie_A,18,1268,2,2,1,1.154898239299655,0.0842185579240322,1.154898239299655,0.081972272505496,0.0059776578968161,0.081972272505496,D S,5,3,2,0,1.6092736842110753,1.676196458749473,165873,Federico,Barba,2020,4171,federico-barba,900000.0,185.0,1993-09-01 00:00:00
Antonio Floro Flores,Sassuolo,Serie_A,29,1084,2,2,1,3.3814814630895853,1.8411611188203096,3.3814814630895853,0.2807503059760726,0.1528639305293615,0.2807503059760726,F S,48,15,4,0,2.036732068285346,5.902453074231744,16893,Antonio,Floro Flores,2016,862,antonio-floro-flores,125000.0,183.0,1983-06-18 00:00:00
Mariano Izco,Chievo,Serie_A,28,2500,2,2,2,0.7700193217024207,2.813511778600514,0.7700193217024207,0.0277206955812871,0.1012864240296185,0.0277206955812871,M,27,30,3,0,4.945351470261812,7.0751679092645645,30853,Mariano,Izco,2017,4083,mariano-izco,25000.0,180.0,1983-03-13 00:00:00
Lorenzo Insigne,Napoli,Serie_A,20,1058,2,2,3,4.300668630748987,3.913240445777774,3.53936979547143,0.3658413769068137,0.3328843479395081,0.3010806064200649,M S,43,34,0,0,3.4607097944244742,9.302804877981544,133964,Lorenzo,Insigne,2021,6195,lorenzo-insigne,8000000.0,163.0,1991-06-04 00:00:00
Borja Valero,Fiorentina,Serie_A,28,2170,2,2,2,3.762361478060484,4.264372216537595,3.762361478060484,0.156042641947209,0.1768633638195315,0.156042641947209,M S,37,49,7,0,6.98506149277091,11.93171402812004,40372,Borja,Valero,2020,430,borja-valero,900000.0,175.0,1985-01-12 00:00:00
Matías Vecino,Empoli,Serie_A,36,3004,2,2,3,1.9670167248696089,3.286235553212464,1.9670167248696089,0.0589319258449616,0.0984557922067649,0.0589319258449616,M,55,35,6,0,8.35271528083831,11.845626339316368,143812,Matías,Vecino,2024,398,matias-vecino,2500000.0,187.0,1991-08-24 00:00:00
Sergio Floccari,Sassuolo,Serie_A,27,970,2,2,0,1.7022993732243776,0.3835885394364595,1.7022993732243776,0.157945302670303,0.0355906892260632,0.157945302670303,F S,19,12,1,0,1.6008110772818327,3.4219657983630896,30638,Sergio,Floccari,2019,2722,sergio-floccari,100000.0,180.0,1981-11-12 00:00:00
Godfred Donsah,Cagliari,Serie_A,21,1143,2,2,1,0.6750390864908695,0.685281403362751,0.6750390864908695,0.053152683975659,0.0539591656191142,0.053152683975659,M S,16,9,1,0,1.3886661883443594,2.5696140993386507,291266,Godfred,Donsah,2021,19789,godfred-donsah,400000.0,175.0,1996-06-07 00:00:00
Francesco Acerbi,Sassuolo,Serie_A,32,2879,2,2,0,2.90781815815717,0.2479326515458524,2.90781815815717,0.0909008802480532,0.0077505865366886,0.0909008802480532,D,19,6,7,1,4.019729737192392,4.683464236557484,131075,Francesco,Acerbi,2024,46,francesco-acerbi,3000000.0,192.0,1988-02-10 00:00:00
Ervin Zukanovic,Chievo,Serie_A,29,2445,2,2,2,1.9713081028312445,1.9226032961159945,1.9713081028312445,0.0725634884477758,0.0707706734766623,0.0725634884477758,D S,27,26,7,0,3.8421991243958473,5.28400195017457,44059,Ervin,Zukanovic,2023,6676,ervin-zukanovic,125000.0,188.0,1987-02-11 00:00:00
Andrea Ranocchia,Inter,Serie_A,33,2852,2,2,0,1.4190930249169469,0.1180843543261289,1.4190930249169469,0.0447820379531995,0.0037263646175847,0.0447820379531995,D S,22,4,9,0,9.39186745788902,9.704915488138797,44327,Andrea,Ranocchia,2022,2919,andrea-ranocchia,800000.0,195.0,1988-02-16 00:00:00
Guglielmo Stendardo,Atalanta,Serie_A,24,2091,2,2,0,3.1658672373741865,0.7111795977689326,3.1658672373741865,0.1362640130864068,0.0306103126729813,0.1362640130864068,D S,12,2,5,0,1.9024191414937377,2.731782122515142,22093,Guglielmo,Stendardo,2016,2921,guglielmo-stendardo,100000.0,190.0,1981-05-06 00:00:00
Francesco Lodi,Parma,Serie_A,23,1647,2,2,1,1.2637033509090545,1.63316370267421,1.2637033509090545,0.0690548279185275,0.0892439181789185,0.0690548279185275,M S,26,26,3,0,2.8091101720929146,3.6070569194853306,6033,Francesco,Lodi,2016,410,francesco-lodi,25000.0,183.0,1984-03-23 00:00:00
Daniele Gastaldello,Sampdoria,Serie_A,14,1189,2,2,0,0.8514836207032204,0.0287199486047029,0.8514836207032204,0.0644520823072244,0.0021739237800027,0.0644520823072244,D S,5,1,3,0,1.962041528895497,1.9907614756375551,7096,Daniele,Gastaldello,2019,19,daniele-gastaldello,300000.0,187.0,1983-06-25 00:00:00
Artur Ionita,Verona,Serie_A,18,1154,2,2,1,1.518955536186695,0.7890381626784801,1.518955536186695,0.11846273679099,0.0615367717860166,0.11846273679099,F M S,13,11,4,0,1.6276541985571384,3.252498012036085,98888,Artur,Ionita,2020,4171,artur-ionita,700000.0,184.0,1990-08-17 00:00:00
Matías Fernández,Fiorentina,Serie_A,29,2053,2,2,6,2.082268809899688,5.439946919679642,2.082268809899688,0.091283094442753,0.2384779458213189,0.091283094442753,M S,43,47,1,0,5.115630608052015,9.932770367711782,37918,Matías,Fernández,2017,430,matias-fernandez,125000.0,176.0,1986-05-15 00:00:00
Achraf Lazaar,Palermo,Serie_A,29,2203,2,2,3,1.4213403249159455,2.791250286623836,1.4213403249159455,0.0580665588935247,0.1140320135252588,0.0580665588935247,D M S,30,21,2,0,6.408137362450361,8.79511508718133,139173,Achraf,Lazaar,2021,7378,achraf-lazaar,200000.0,184.0,1992-01-22 00:00:00
Vangelis Moras,Verona,Serie_A,35,3039,2,2,1,0.8106476366519928,0.4871548749506473,0.8106476366519928,0.024007333760671,0.014427094026179,0.024007333760671,D,13,7,5,0,3.2798393052071333,3.6601575687527657,9850,Vangelis,Moras,2019,4603,vangelis-moras,100000.0,193.0,1981-08-26 00:00:00
Tino Costa,Genoa,Serie_A,6,224,2,2,1,0.8889929205179214,0.1858655661344528,0.8889929205179214,0.3571846555652363,0.0746781292504498,0.3571846555652363,M S,13,2,4,0,0.2607626281678676,1.1274302005767822,77003,Tino,Costa,2015,252,tino-costa,100000.0,176.0,1985-01-09 00:00:00
Gervinho,Roma,Serie_A,24,1894,2,2,4,5.671633446589112,5.135851694270968,5.671633446589112,0.269507397145206,0.244047862980141,0.269507397145206,F S,38,33,1,0,5.26815518643707,12.862813644111156,33481,,Gervinho,2022,605,gervinho,300000.0,179.0,1987-05-27 00:00:00
Seydou Keita,Roma,Serie_A,26,1726,2,2,1,0.5573991313576698,0.8253585183992982,0.5573991313576698,0.0290648446246757,0.0430372344472403,0.0290648446246757,M S,13,13,2,1,7.132477339357138,7.891344992443919,5486,Seydou,Keita,2015,12,seydou-keita,500000.0,183.0,1980-01-16 00:00:00
Joaquín,Fiorentina,Serie_A,23,1420,2,2,3,1.1562362350523472,4.231035698205233,1.1562362350523472,0.0732825782779656,0.2681642343932894,0.0732825782779656,F M S,16,34,1,0,3.6273408867418766,6.792500680312514,7663,,Joaquín,2022,150,joaquin,1500000.0,181.0,1981-07-21 00:00:00
Stefan Savic,Fiorentina,Serie_A,29,2517,2,2,1,1.002503650262952,0.9257826153188944,1.002503650262952,0.0358463760523105,0.0331030732533573,0.0358463760523105,D S,10,7,5,1,7.572598336264491,7.781384577974677,107010,Stefan,Savic,2024,449,stefan-savic,1100000.0,187.0,1991-01-08 00:00:00
Stefan Savic,Fiorentina,Serie_A,29,2517,2,2,1,1.002503650262952,0.9257826153188944,1.002503650262952,0.0358463760523105,0.0331030732533573,0.0358463760523105,D S,10,7,5,1,7.572598336264491,7.781384577974677,120192,Stefan,Savic,2016,192,stefan-savic,450000.0,174.0,1994-01-09 00:00:00
Francesco Tavano,Empoli,Serie_A,26,1332,2,1,1,5.619864378124476,1.8511662371456623,4.8585655726492405,0.3797205660894915,0.1250787998071393,0.3282814576114352,F S,45,20,1,0,1.3312347708269954,6.120820414274931,6020,Francesco,Tavano,2014,749,francesco-tavano,25000.0,173.0,1979-03-02 00:00:00
Massimo Coda,Parma,Serie_A,18,857,2,2,3,3.375940702855587,1.2003416046500206,3.375940702855587,0.3545328626102716,0.1260568779679134,0.3545328626102716,F S,46,12,2,0,0.8006873317062855,4.7846485003829,33763,Massimo,Coda,2023,252,massimo-coda,1000000.0,184.0,1988-11-10 00:00:00
Andi Lila,Parma,Serie_A,13,717,2,2,0,0.3244887087494135,0.1835793256759643,0.3244887087494135,0.0407308002614326,0.023043430001167,0.0407308002614326,M S,10,3,5,0,0.8267612382769585,1.210454344749451,47435,Andi,Lila,2018,2671,andi-lila,250000.0,186.0,1986-02-12 00:00:00
Milan Djuric,Cesena,Serie_A,28,1590,2,2,2,2.8508054725825787,0.937552809715271,2.8508054725825787,0.1613663475046742,0.0530690269650153,0.1613663475046742,F S,30,13,2,0,2.139163346029818,5.452534932643175,67556,Milan,Djuric,2024,130,milan-djuric,1500000.0,199.0,1990-05-22 00:00:00
Davide Succi,Cesena,Serie_A,9,326,2,2,0,1.503733640536666,0.3426821175962686,1.503733640536666,0.4151411891052145,0.0946054925879269,0.4151411891052145,F S,6,2,1,0,0.0571766952052712,1.903592457994819,29208,Davide,Succi,2014,1429,davide-succi,50000.0,182.0,1981-10-11 00:00:00
Giuseppe Biava,Atalanta,Serie_A,18,1549,2,2,0,1.0735046807676554,0.0,1.0735046807676554,0.0623727703480238,0.0,0.0623727703480238,D,7,0,4,1,1.4909429233521223,1.59880973957479,20913,Giuseppe,Biava,2014,800,giuseppe-biava,300000.0,180.0,1977-05-08 00:00:00
Andrea Cossu,Cagliari,Serie_A,22,1601,2,1,2,3.7486484702676535,3.23213698156178,2.226050851866603,0.2107297703460892,0.181694146371368,0.1251371496989345,F M S,33,39,4,1,2.9779049307107925,6.656362276524305,21861,Andrea,Cossu,2017,1390,andrea-cossu,100000.0,170.0,1980-05-03 00:00:00
Sulley Muntari,AC Milan,Serie_A,16,994,2,2,0,1.0156336575746536,0.5710424464195967,1.0156336575746536,0.0919587818729565,0.0517040444444302,0.0919587818729565,M S,15,13,5,0,3.0725285038352013,4.411684289574623,17129,Sulley,Muntari,2017,897,sulley-muntari,50000.0,179.0,1984-08-27 00:00:00
Miguel Britos,Napoli,Serie_A,19,1495,1,1,0,1.0546199046075344,0.2491469476372003,1.0546199046075344,0.0634888236887478,0.0149988129012361,0.0634888236887478,D S,9,5,7,1,3.3804653231054544,3.648371949791908,76799,Miguel,Britos,2018,1010,miguel-britos,2000000.0,189.0,1985-07-17 00:00:00
Gökhan Inler,Napoli,Serie_A,19,1365,1,1,0,0.5183279169723392,0.6931936563923955,0.5183279169723392,0.0341754670531212,0.0457050762456524,0.0341754670531212,M S,32,18,4,0,6.539635987952352,7.062321892008185,19041,Gökhan,Inler,2023,114,gokhan-inler,50000.0,183.0,1984-06-27 00:00:00
Marco van Ginkel,AC Milan,Serie_A,17,1310,1,1,1,1.5997486226260662,1.9190565925091505,1.5997486226260662,0.1099063939208747,0.1318435826914683,0.1099063939208747,M S,10,15,3,0,2.60022216849029,5.089323312044144,147034,Marco,van Ginkel,2024,2503,marco-van-ginkel,600000.0,186.0,1992-12-01 00:00:00
Yohan Benalouane,Atalanta,Serie_A,27,2189,1,1,0,0.6814719857648015,0.0772589482367038,0.6814719857648015,0.0280184918770361,0.0031764757155337,0.0280184918770361,D S,16,2,12,1,2.107672844082117,2.26378495618701,50477,Yohan,Benalouane,2021,605,yohan-benalouane,125000.0,185.0,1987-03-28 00:00:00
